"pvalue" "padj" "gene_biotype" "external_gene_name" "Cluster"
"FBgn0025621" 0.757851018440844 0.963013948513727 "protein_coding" "CG16989" NA
"FBgn0025624" 0.453169537233196 0.828381546113004 "protein_coding" "CG4025" NA
"FBgn0025625" 0.453337611603247 0.828381546113004 "protein_coding" "Sik2" NA
"FBgn0025626" 0.847243051460646 0.985072480910511 "protein_coding" "CG4281" NA
"FBgn0025627" 0.85737505260152 0.985685537603856 "protein_coding" "CG4194" NA
"FBgn0025628" 0.373652244341294 0.764480246243287 "protein_coding" "CG4199" NA
"FBgn0025629" 0.623061875288135 0.916022766260787 "protein_coding" "CG4045" NA
"FBgn0025630" 0.190021230218349 0.560914729603759 "protein_coding" "Rtca" NA
"FBgn0025631" 0.236310490874099 0.621541816997051 "protein_coding" "moody" NA
"FBgn0025632" 0.331584644073461 0.731327086056952 "protein_coding" "CG4313" NA
"FBgn0025633" 0.634185974195729 0.921006639866728 "protein_coding" "CG13366" NA
"FBgn0025634" 0.876718406456016 0.990576169891306 "protein_coding" "CG13367" NA
"FBgn0025635" 0.502338314130532 0.857924237094464 "protein_coding" "CG17829" NA
"FBgn0025637" 2.65308996776095e-07 1.26899537064944e-05 "protein_coding" "SkpA" 3
"FBgn0025638" 0.780432651308922 0.968842050632532 "protein_coding" "Roc1a" NA
"FBgn0025639" 0.384078334190402 0.77184972928648 "protein_coding" "Hmt4-20" NA
"FBgn0025640" 0.391702826819863 0.779675150527155 "protein_coding" "CG13369" NA
"FBgn0025641" 0.390193054193346 0.77837455864762 "protein_coding" "DAAM" NA
"FBgn0025642" 0.00487930816223073 0.0487120131585527 "protein_coding" "CG32812" 3
"FBgn0025643" 0.066732360351842 0.308593031468307 "protein_coding" "CG3588" NA
"FBgn0025674" 0.519154776341825 0.86890499959327 "protein_coding" "CycK" NA
"FBgn0025676" 0.459358771042413 0.831846906159683 "protein_coding" "CkIIalpha-i3" NA
"FBgn0025678" 0.00181826366371575 0.0230010353460042 "protein_coding" "CaBP1" 7
"FBgn0025680" 4.39301201381053e-12 4.91097877915981e-10 "protein_coding" "cry" 2
"FBgn0025681" 0.145267494599681 0.484594619389777 "protein_coding" "CG3558" NA
"FBgn0025682" 0.69578788869025 0.947025950277068 "protein_coding" "scf" NA
"FBgn0025683" 0.0515018913135824 0.261287167856877 "protein_coding" "CG3164" NA
"FBgn0025684" 0.565053154010379 0.893187732130242 "protein_coding" "MFS18" NA
"FBgn0025686" 0.029312364521365 0.176351109204257 "protein_coding" "Amnionless" NA
"FBgn0025692" 0.407204916396142 0.795220001265998 "protein_coding" "Lfg" NA
"FBgn0025693" 0.641078524254129 0.923767509312327 "protein_coding" "ZnT41F" NA
"FBgn0025697" 0.182411258781885 0.548452448125742 "protein_coding" "santa-maria" NA
"FBgn0025700" 0.110086726554655 0.411666772304886 "protein_coding" "CG5885" NA
"FBgn0025702" 0.453134290949304 0.828381546113004 "protein_coding" "Srpk79D" NA
"FBgn0025709" 3.62095354083519e-08 2.16222654295587e-06 "protein_coding" "CNT2" 2
"FBgn0025712" 0.412890231039403 0.800310383590112 "protein_coding" "CG13920" NA
"FBgn0025716" 0.144467951752898 0.483364034822519 "protein_coding" "Bap55" NA
"FBgn0025720" 0.457266847861965 0.830736248360426 "protein_coding" "Ate1" NA
"FBgn0025724" 0.103910145062604 0.396791578124514 "protein_coding" "beta'COP" NA
"FBgn0025725" 0.760834699031 0.96424052474838 "protein_coding" "alphaCOP" NA
"FBgn0025726" 1.47185073264911e-17 2.83007458873771e-15 "protein_coding" "unc-13" 4
"FBgn0025739" 0.0908505245616821 0.371059417341463 "protein_coding" "pon" NA
"FBgn0025740" 0.978977189969359 0.999487308163372 "protein_coding" "PlexB" NA
"FBgn0025741" 0.716941905137688 0.95117788883938 "protein_coding" "PlexA" NA
"FBgn0025742" 0.484478876783666 0.8474854296576 "protein_coding" "mtm" NA
"FBgn0025743" 0.724791125328848 0.952738402489405 "protein_coding" "mbt" NA
"FBgn0025777" 0.0386368344909572 0.215460862410709 "protein_coding" "homer" NA
"FBgn0025781" 0.869152548705447 0.988996639040616 "protein_coding" "Cdc16" NA
"FBgn0025790" 0.771951510261385 0.96734013689734 "protein_coding" "TBPH" NA
"FBgn0025800" 0.976036432140774 0.999487308163372 "protein_coding" "Smox" NA
"FBgn0025802" 0.982801215755013 0.999487308163372 "protein_coding" "Sbf" NA
"FBgn0025807" 0.804808026291109 0.975870294717307 "protein_coding" "Rad9" NA
"FBgn0025808" 0.582724508076151 0.899319854885167 "protein_coding" "Rad17" NA
"FBgn0025809" 0.901484657090549 0.994610547707426 "protein_coding" "Paf-AHalpha" NA
"FBgn0025814" 0.827708959523695 0.979757933619897 "protein_coding" "Mgstl" NA
"FBgn0025815" 0.000241489774214993 0.0044476679871704 "protein_coding" "Mcm6" 1
"FBgn0025820" 0.519207954341614 0.86890499959327 "protein_coding" "JTBR" NA
"FBgn0025825" 0.80760914255773 0.976195509090501 "protein_coding" "HDAC3" NA
"FBgn0025830" 0.595627499034916 0.904495778821936 "protein_coding" "IntS8" NA
"FBgn0025832" 0.723829327077689 0.952738402489405 "protein_coding" "Fen1" NA
"FBgn0025836" 0.805958368050811 0.975870294717307 "protein_coding" "RhoGAP1A" NA
"FBgn0025837" 0.013931735406214 0.10247873312574 "protein_coding" "CG17636" NA
"FBgn0025839" 0.872357457962994 0.98936470459552 "protein_coding" "ND-B14.5A" NA
"FBgn0025864" 0.224723574345495 0.607127740712908 "protein_coding" "Crag" NA
"FBgn0025865" 0.0582287671672005 0.281312244997721 "protein_coding" "Cortactin" NA
"FBgn0025866" 0.0802693460883723 0.344096850160901 "protein_coding" "CalpB" NA
"FBgn0025874" 0.0970632587687168 0.382443575188954 "protein_coding" "Meics" NA
"FBgn0025879" 0.0314304210342867 0.185837680088335 "protein_coding" "Timp" NA
"FBgn0025885" 0.105362248983925 0.40003563997941 "protein_coding" "Inos" NA
"FBgn0025936" 0.768847331664412 0.965477827406172 "protein_coding" "Eph" NA
"FBgn0026015" 0.382332594502063 0.771038901207751 "protein_coding" "Top3beta" NA
"FBgn0026056" 0.793186869617313 0.972607904453488 "protein_coding" "Rlip" NA
"FBgn0026059" 0.683792323977121 0.944278765545686 "protein_coding" "Mhcl" NA
"FBgn0026060" 0.70106708831631 0.947083014711127 "protein_coding" "Mipp2" NA
"FBgn0026061" 0.00170954636663118 0.0220021134789721 "protein_coding" "Mipp1" 5
"FBgn0026076" 0.866559456349293 0.988253559962158 "protein_coding" "UBL3" NA
"FBgn0026077" 0.325685853471624 0.72591944115798 "protein_coding" "Gasp" NA
"FBgn0026079" 0.57019926978055 0.894647765921166 "protein_coding" "Nsun2" NA
"FBgn0026080" 0.914820324199816 0.997453863132395 "protein_coding" "Tip60" NA
"FBgn0026083" 0.986227782340923 0.999487308163372 "protein_coding" "tyf" NA
"FBgn0026084" 0.00385316952035962 0.0407977662651293 "protein_coding" "cib" 1
"FBgn0026085" 0.486857485511784 0.849790825292355 "protein_coding" "dgt4" NA
"FBgn0026086" 0.84670531012299 0.985022368286838 "protein_coding" "Adar" NA
"FBgn0026088" 0.509375442133282 0.863235589753106 "protein_coding" "CG14818" NA
"FBgn0026089" 0.854858939228735 0.985685537603856 "protein_coding" "CG14817" NA
"FBgn0026090" 0.224360974669953 0.60696380967419 "protein_coding" "CG14812" NA
"FBgn0026143" 0.85699718391873 0.985685537603856 "protein_coding" "Cdc45" NA
"FBgn0026144" 0.653193599632468 0.930519114423005 "protein_coding" "CBP" NA
"FBgn0026147" 0.217049984313833 0.597913624410657 "protein_coding" "TTLL4A" NA
"FBgn0026148" 0.97317910241633 0.999487308163372 "protein_coding" "CG12253" NA
"FBgn0026149" 0.677867340243648 0.941493298050047 "protein_coding" "BCL7-like" NA
"FBgn0026150" 0.662220537963517 0.933682107338278 "protein_coding" "ApepP" NA
"FBgn0026160" 0.442070844351988 0.821904679481727 "protein_coding" "tna" NA
"FBgn0026179" 0.0966004491603702 0.381569422491653 "protein_coding" "siz" NA
"FBgn0026181" 0.118182058034346 0.428917442786787 "protein_coding" "Rok" NA
"FBgn0026189" 0.0527063077449219 0.264740418140553 "protein_coding" "promL" NA
"FBgn0026192" 0.444251637118668 0.82316081711587 "protein_coding" "par-6" NA
"FBgn0026196" 0.401144163818367 0.789694612923703 "protein_coding" "nop5" NA
"FBgn0026197" 0.715778880094029 0.951140034999861 "ncRNA" "lncRNA:noe" NA
"FBgn0026199" 0.811186632346051 0.97641725502041 "protein_coding" "myo" NA
"FBgn0026206" 0.00113717581870435 0.0157306594547102 "protein_coding" "mei-P26" 5
"FBgn0026207" 0.341967173250653 0.738108588746114 "protein_coding" "mbo" NA
"FBgn0026238" 0.729565332874425 0.952954282902079 "protein_coding" "gus" NA
"FBgn0026239" 0.28043227855073 0.675389769198254 "protein_coding" "gukh" NA
"FBgn0026250" 0.119793675514971 0.432805861105197 "protein_coding" "eIF1A" NA
"FBgn0026252" 0.00290546762611644 0.0330179264272854 "protein_coding" "msk" 5
"FBgn0026255" 0.657550580119754 0.932402843255356 "protein_coding" "clumsy" NA
"FBgn0026257" 0.0702305136848655 0.319241682537256 "protein_coding" "cav" NA
"FBgn0026259" 0.983908079172282 0.999487308163372 "protein_coding" "eIF5B" NA
"FBgn0026261" 0.347601481834746 0.743953839349789 "protein_coding" "bonsai" NA
"FBgn0026262" 0.938316587169234 0.999487308163372 "protein_coding" "bip2" NA
"FBgn0026263" 0.609455411367438 0.909268298776823 "protein_coding" "bip1" NA
"FBgn0026309" 0.615249989155326 0.912669865104043 "protein_coding" "aft" NA
"FBgn0026313" 0.804711499665761 0.975870294717307 "protein_coding" "X11L" NA
"FBgn0026314" 0.0411347317048369 0.224396541502925 "protein_coding" "Ugt35B1" NA
"FBgn0026315" 0.0533982236318479 0.26715121870984 "protein_coding" "Ugt35A1" NA
"FBgn0026316" 0.814519376672713 0.977143246937359 "protein_coding" "Ubc10" NA
"FBgn0026317" 0.578670426561866 0.896524889216838 "protein_coding" "Tsc1" NA
"FBgn0026319" 0.00648659344190792 0.0597910923782385 "protein_coding" "Traf4" 3
"FBgn0026323" 0.528721222840151 0.8731912197842 "protein_coding" "Tak1" NA
"FBgn0026324" 0.818631505596032 0.978530808752984 "protein_coding" "Taf10b" NA
"FBgn0026326" 0.902774924406799 0.995070195784034 "protein_coding" "Mad1" NA
"FBgn0026361" 0.0912161380692574 0.37153281463145 "protein_coding" "Sep5" NA
"FBgn0026369" 0.428820176592557 0.811958289621487 "protein_coding" "Sara" NA
"FBgn0026370" 0.728277573638948 0.952954282902079 NA NA NA
"FBgn0026371" 0.225131425542796 0.60763995653241 "protein_coding" "SAK" NA
"FBgn0026372" 0.151151263897701 0.496131188498633 "protein_coding" "RpL23A" NA
"FBgn0026373" 0.938869946012302 0.999487308163372 "protein_coding" "RpII33" NA
"FBgn0026374" 0.859707424262441 0.985833394186439 "protein_coding" "Rhp" NA
"FBgn0026375" 0.795816330766855 0.973317788721465 "protein_coding" "RhoGAPp190" NA
"FBgn0026376" 0.818032866331644 0.978226279248375 "protein_coding" "Rgl" NA
"FBgn0026378" 0.200322042324134 0.578001241458113 "protein_coding" "Rep" NA
"FBgn0026379" 0.439012135516388 0.819326689008584 "protein_coding" "Pten" NA
"FBgn0026380" 0.236855827743107 0.621803777756266 "protein_coding" "Prosbeta3" NA
"FBgn0026393" 0.34056798186562 0.737871961730105 "protein_coding" "Or43b" NA
"FBgn0026400" 0.904162826207319 0.995070195784034 "protein_coding" "Noa36" NA
"FBgn0026401" 0.946938870457529 0.999487308163372 "protein_coding" "Nipped-B" NA
"FBgn0026402" 0.635206546909107 0.921483713014407 "protein_coding" "NiPp1" NA
"FBgn0026403" 1.25540266297926e-05 0.000360154304029741 "protein_coding" "Ndg" 2
"FBgn0026404" 0.0105072624104241 0.0845444985679326 "protein_coding" "Dronc" 3
"FBgn0026409" 0.224979653383124 0.607400838984934 "protein_coding" "Mpcp2" NA
"FBgn0026415" 3.6479396798023e-06 0.000125703555848098 "protein_coding" "Idgf4" 6
"FBgn0026417" 0.760062068602603 0.96424052474838 "protein_coding" "Hus1-like" NA
"FBgn0026418" 0.859274680485176 0.985685537603856 "protein_coding" "Hsc70Cb" NA
"FBgn0026427" 0.778013982498575 0.968677188009651 "protein_coding" "Su(var)2-HP2" NA
"FBgn0026428" 0.215718447397233 0.597107513470694 "protein_coding" "HDAC6" NA
"FBgn0026430" 0.342028745390025 0.738108588746114 "protein_coding" "Grip84" NA
"FBgn0026431" 0.211541111451118 0.592379736343379 "protein_coding" "Grip75" NA
"FBgn0026432" 0.410451577553044 0.798317108354232 "protein_coding" "Grip163" NA
"FBgn0026433" 0.516670201135118 0.86794815895737 "protein_coding" "Grip128" NA
"FBgn0026438" 0.592025237329594 0.903050787827971 "protein_coding" "Eaat2" NA
"FBgn0026439" 0.182869192886293 0.548550521188401 "protein_coding" "Eaat1" NA
"FBgn0026441" 0.8000068032333 0.974993129163982 "protein_coding" "ear" NA
"FBgn0026479" 0.155218356019713 0.503634584803752 "protein_coding" "Drp1" NA
"FBgn0026533" 0.117102928189642 0.426611425394171 "protein_coding" "Dek" NA
"FBgn0026562" 0.450367030920972 0.827187391273735 "protein_coding" "SPARC" NA
"FBgn0026563" 1.08394968308255e-05 0.000320625225590441 "protein_coding" "CG1979" 5
"FBgn0026565" 0.0017487122827898 0.0223268524392313 "protein_coding" "Ass" 5
"FBgn0026566" 0.804222188733305 0.975870294717307 "protein_coding" "CG1307" NA
"FBgn0026570" 0.000604759695470829 0.00946931549227451 "protein_coding" "CG5704" 3
"FBgn0026573" 0.325283503399754 0.725417676104207 "protein_coding" "ADD1" NA
"FBgn0026575" 3.33586127990776e-71 6.41419406900664e-68 "protein_coding" "hang" 6
"FBgn0026576" 0.724754940846172 0.952738402489405 "protein_coding" "Pisd" NA
"FBgn0026577" 0.881346884122953 0.991141530466496 "protein_coding" "CG8677" NA
"FBgn0026582" 0.466619359526676 0.836642768088299 "protein_coding" "Hmg-2" NA
"FBgn0026592" 0.186657024242284 0.555407190054262 "protein_coding" "Fie" NA
"FBgn0026593" 0.212558919758369 0.593402730296056 "protein_coding" "CG5707" NA
"FBgn0026597" 0.709157094117765 0.949263775964436 "protein_coding" "Axn" NA
"FBgn0026598" 0.827619293656964 0.979757933619897 "protein_coding" "Apc2" NA
"FBgn0026602" 0.0998166446245215 0.38820275947417 "protein_coding" "Ady43A" NA
"FBgn0026616" 0.648049641768358 0.927768173440616 "protein_coding" "alpha-Man-IIb" NA
"FBgn0026619" 0.241012445328318 0.626919277431398 "protein_coding" "Taz" NA
"FBgn0026620" 0.0774867059343087 0.337390032088969 "protein_coding" "tacc" NA
"FBgn0026630" 0.539042292758113 0.878473865499101 "protein_coding" "nes" NA
"FBgn0026634" 0.288162923866013 0.682364125627549 "protein_coding" "Cog2" NA
"FBgn0026666" 0.181580685312613 0.547402186943742 "protein_coding" "MagR" NA
"FBgn0026679" 0.283034059264228 0.676612381596918 "protein_coding" "IntS4" NA
"FBgn0026702" 0.0960423503456745 0.380763363391058 "protein_coding" "Pop1" NA
"FBgn0026713" 0.41392201183607 0.800746818736094 "protein_coding" "l(1)G0007" NA
"FBgn0026718" 0.396154436883604 0.784475541956534 "protein_coding" "Agpat2" NA
"FBgn0026721" 0.104972735899286 0.399528061336395 "protein_coding" "fat-spondin" NA
"FBgn0026722" 0.655824881945229 0.931795180178437 "protein_coding" "drosha" NA
"FBgn0026737" 0.274936485703404 0.669654385794253 "protein_coding" "CG6171" NA
"FBgn0026738" 0.812442853670824 0.977020513848224 "protein_coding" "CG7857" NA
"FBgn0026741" 0.719423235362479 0.95177308170839 "protein_coding" "mRpL18" NA
"FBgn0026749" 0.93823130456404 0.999487308163372 "protein_coding" "Yippee" NA
"FBgn0026751" 0.127873952982091 0.450537379288157 "protein_coding" "XRCC1" NA
"FBgn0026755" 0.00954993776140963 0.0793474091665228 "protein_coding" "Ugt37B1" 6
"FBgn0026756" 0.197059719533563 0.571985382066224 "protein_coding" "Ugt37A1" NA
"FBgn0026760" 0.763768477392541 0.964680659176632 "protein_coding" "Tehao" NA
"FBgn0026761" 0.304977605049361 0.704299623317549 "protein_coding" "Trap1" NA
"FBgn0026777" 0.329950805164337 0.729801534383223 "protein_coding" "Rad23" NA
"FBgn0026778" 0.60646455533449 0.908609978959917 "protein_coding" "Rad1" NA
"FBgn0026787" 0.142626353009916 0.480115461427636 "protein_coding" "Nhe1" NA
"FBgn0026869" 0.817786521930267 0.978226279248375 "protein_coding" "Thd1" NA
"FBgn0026872" 0.902785888596664 0.995070195784034 "protein_coding" "CG14777" NA
"FBgn0026873" 0.938039236956285 0.999487308163372 "protein_coding" "MED18" NA
"FBgn0026876" 0.0996294905120967 0.387945695335479 "protein_coding" "CG11403" NA
"FBgn0026878" 0.784330698396324 0.96998289783732 "protein_coding" "CG4325" NA
"FBgn0026879" 0.61969589982677 0.914951595397386 "protein_coding" "CG13364" NA
"FBgn0027052" 0.472240983556526 0.840597454630754 "protein_coding" "STUB1" NA
"FBgn0027053" 0.980597735219297 0.999487308163372 "protein_coding" "CSN5" NA
"FBgn0027054" 0.691420879385639 0.945786167205647 "protein_coding" "CSN4" NA
"FBgn0027055" 0.0547814732667372 0.270863699343567 "protein_coding" "CSN3" NA
"FBgn0027057" 0.983710537220257 0.999487308163372 "protein_coding" "CSN1b" NA
"FBgn0027066" 0.0088300866854419 0.0749933333867831 "protein_coding" "Eb1" 1
"FBgn0027070" 0.194421634052794 0.569001397194387 "protein_coding" "Ugt36E1" NA
"FBgn0027073" 0.00323964656412857 0.0358788417465336 "protein_coding" "Ugt49B1" 6
"FBgn0027079" 0.9762411317504 0.999487308163372 "protein_coding" "ValRS" NA
"FBgn0027080" 0.756364475611415 0.962124152704082 "protein_coding" "TyrRS" NA
"FBgn0027081" 0.0600633041645084 0.286767443125915 "protein_coding" "ThrRS" NA
"FBgn0027082" 0.814458052556362 0.977143246937359 "protein_coding" "ProRS-m" NA
"FBgn0027083" 0.00509402751073817 0.0501268991691267 "protein_coding" "MetRS-m" 1
"FBgn0027084" 0.27586223944305 0.671027201764012 "protein_coding" "LysRS" NA
"FBgn0027085" 0.491382482454906 0.851425562559698 "protein_coding" "LeuRS-m" NA
"FBgn0027086" 0.76661695392189 0.964763844774874 "protein_coding" "IleRS" NA
"FBgn0027087" 0.994474626094216 0.999487308163372 "protein_coding" "HisRS" NA
"FBgn0027088" 0.89309027913732 0.993548801045371 "protein_coding" "GlyRS" NA
"FBgn0027090" 0.857704258347045 0.985685537603856 "protein_coding" "GlnRS" NA
"FBgn0027091" 0.00019536788954157 0.0037341290060689 "protein_coding" "CysRS" 3
"FBgn0027093" 0.363083293036612 0.754690630617105 "protein_coding" "ArgRS" NA
"FBgn0027094" 0.430712384082554 0.812960311827758 "protein_coding" "AlaRS" NA
"FBgn0027095" 0.0110942587663377 0.0879309182024488 "protein_coding" "Manf" 7
"FBgn0027101" 0.109067620043093 0.409280288483332 "protein_coding" "Dyrk3" NA
"FBgn0027106" 0.757870140883593 0.963013948513727 "protein_coding" "Inx7" NA
"FBgn0027108" 0.0545727337364301 0.270305132479154 "protein_coding" "Inx2" NA
"FBgn0027109" 0.0538809115738637 0.268538664526244 "protein_coding" "NPF" NA
"FBgn0027111" 0.216287700740412 0.597417655931455 "protein_coding" "miple1" NA
"FBgn0027259" 0.562328134463278 0.891085572528043 "protein_coding" "Kmn1" NA
"FBgn0027279" 0.225498720287766 0.608119129550234 "protein_coding" "l(1)G0196" NA
"FBgn0027280" 1.00103602047876e-05 0.000298185591171851 "protein_coding" "l(1)G0193" 4
"FBgn0027287" 0.596672687583673 0.905225062084494 "protein_coding" "Gmap" NA
"FBgn0027291" 0.724416449185657 0.952738402489405 "protein_coding" "Idh3a" NA
"FBgn0027296" 0.646387423560107 0.9264496060125 "protein_coding" "temp" NA
"FBgn0027329" 0.261582373329062 0.65542166723628 "protein_coding" "CCT6" NA
"FBgn0027330" 0.220945228313491 0.602771687005079 "protein_coding" "l(1)G0020" NA
"FBgn0027334" 0.580016867863449 0.897807465406408 "protein_coding" "l(1)G0004" NA
"FBgn0027335" 0.288804593917414 0.683546865071891 "protein_coding" "Rip11" NA
"FBgn0027338" 0.871272270100116 0.989301004457602 "protein_coding" "Kap-alpha3" NA
"FBgn0027339" 0.426264839632306 0.810276096896066 "protein_coding" "jim" NA
"FBgn0027341" 0.195366278809871 0.570203826496082 NA NA NA
"FBgn0027342" 0.573937622757059 0.894931248680156 "protein_coding" "fz4" NA
"FBgn0027343" 0.160569806813899 0.513143516708866 "protein_coding" "fz3" NA
"FBgn0027348" 0.279160001477779 0.673585918468569 "protein_coding" "bgm" NA
"FBgn0027356" 0.0114155832045227 0.089864471994521 "protein_coding" "Amph" 6
"FBgn0027358" 0.471554314056241 0.840163672226964 "protein_coding" "Tim9b" NA
"FBgn0027359" 0.981708082833716 0.999487308163372 "protein_coding" "Tim8" NA
"FBgn0027360" 0.6348065283504 0.921483713014407 "protein_coding" "Tim10" NA
"FBgn0027363" 0.495539764269973 0.853159713885901 "protein_coding" "Stam" NA
"FBgn0027375" 0.980183153550194 0.999487308163372 "protein_coding" "RecQ5" NA
"FBgn0027378" 0.570359882225374 0.894647765921166 "protein_coding" "MRG15" NA
"FBgn0027453" 0.0923742914318526 0.373770991545645 "protein_coding" "Dnz1" NA
"FBgn0027490" 0.679443813796717 0.942298765102507 "protein_coding" "D12" NA
"FBgn0027492" 0.769322800830592 0.965696488730293 "protein_coding" "wdb" NA
"FBgn0027493" 0.0167428840099035 0.118794160052555 "protein_coding" "AdSS" NA
"FBgn0027495" 0.940747436167104 0.999487308163372 "protein_coding" "Smyd4-4" NA
"FBgn0027496" 0.0181142058855671 0.125740054428767 "protein_coding" "epsilonCOP" NA
"FBgn0027497" 0.298063304224136 0.696036095897702 "protein_coding" "Madm" NA
"FBgn0027498" 0.416454652328108 0.802413497867915 "protein_coding" "CG2061" NA
"FBgn0027499" 0.33373993770148 0.732642686786922 "protein_coding" "wde" NA
"FBgn0027500" 4.09077010170107e-08 2.41280145753093e-06 "protein_coding" "spd-2" 1
"FBgn0027503" 0.401817671361058 0.789714506441859 "protein_coding" "CG11970" NA
"FBgn0027504" 0.762244780935705 0.964598571061059 "protein_coding" "CG8878" NA
"FBgn0027505" 0.406231456984278 0.794682630810109 "protein_coding" "Rab3-GAP" NA
"FBgn0027506" 0.721739421784021 0.952128179040144 "protein_coding" "EDTP" NA
"FBgn0027507" 0.977378382617625 0.999487308163372 "protein_coding" "CG1344" NA
"FBgn0027508" 0.928465027695375 0.999487308163372 "protein_coding" "Tnks" NA
"FBgn0027509" 0.943206000528706 0.999487308163372 "protein_coding" "TBCD" NA
"FBgn0027512" 0.393171942310912 0.780821122366682 "protein_coding" "CG10254" NA
"FBgn0027513" 0.481130639652872 0.845090413575099 "protein_coding" "ana2" NA
"FBgn0027514" 0.394069922285313 0.781627860653376 "protein_coding" "CG1024" NA
"FBgn0027515" 0.968611857080953 0.999487308163372 "protein_coding" "CG7115" NA
"FBgn0027518" 0.840078323727135 0.98293465860749 "protein_coding" "Wdr24" NA
"FBgn0027521" 0.708978413044646 0.949263775964436 "protein_coding" "CG3679" NA
"FBgn0027524" 0.794999114416332 0.97287384394658 "protein_coding" "CG3909" NA
"FBgn0027525" 0.0231387453008785 0.15010519387493 "protein_coding" "LTV1" NA
"FBgn0027526" 0.451381274372269 0.827187391273735 "protein_coding" "Ublcp1" NA
"FBgn0027528" 0.0104292411592709 0.0841870063016208 "protein_coding" "goe" 5
"FBgn0027529" 0.562605515419723 0.891085572528043 "protein_coding" "tapas" NA
"FBgn0027532" 0.703320162845996 0.947842458124809 "protein_coding" "CG7139" NA
"FBgn0027535" 0.559707727640138 0.889962775573691 "protein_coding" "botv" NA
"FBgn0027537" 0.115597217757531 0.424180019664466 "protein_coding" "Nup93-1" NA
"FBgn0027538" 5.64085868146314e-07 2.4539011476736e-05 "protein_coding" "beta4GalNAcTA" 7
"FBgn0027539" 0.0501716606371204 0.256432932145282 "protein_coding" "lili" NA
"FBgn0027547" 0.0788949301774507 0.34113245478968 "protein_coding" "CG1927" NA
"FBgn0027548" 0.720065332479818 0.951967561394522 "protein_coding" "nito" NA
"FBgn0027549" 0.971783832757619 0.999487308163372 "protein_coding" "Nulp1" NA
"FBgn0027550" 0.271085496609019 0.66655139754453 "protein_coding" "CG6495" NA
"FBgn0027552" 0.00336924560904791 0.0369276800498059 "protein_coding" "CG10863" 2
"FBgn0027553" 0.15678925078563 0.506099992380784 "protein_coding" "NELF-B" NA
"FBgn0027554" 0.0264264832617976 0.163701166287965 "protein_coding" "CG8042" NA
"FBgn0027556" 1.16949253847679e-05 0.000337642680628105 "protein_coding" "CG4928" 6
"FBgn0027558" 2.53114614781517e-05 0.000672222073621409 "protein_coding" "Pgant3" 1
"FBgn0027560" 0.31753502120496 0.717762984525275 "protein_coding" "Tps1" NA
"FBgn0027561" 0.155998404041131 0.504802644379481 "protein_coding" "CG18659" NA
"FBgn0027562" 0.0589187711674779 0.284074757273888 "protein_coding" "CG10345" NA
"FBgn0027563" 0.081517156617656 0.346597992442696 "protein_coding" "CG9631" NA
"FBgn0027564" 0.565388493111014 0.893187732130242 "protein_coding" "CG3149" NA
"FBgn0027565" 0.240351844795632 0.625708810144925 "protein_coding" "CG5498" NA
"FBgn0027567" 0.0963944852462235 0.381059449488977 "protein_coding" "CG8108" NA
"FBgn0027568" 0.635902288021198 0.921750459981089 "protein_coding" "Cand1" NA
"FBgn0027569" 0.646799433696266 0.9264496060125 "protein_coding" "cert" NA
"FBgn0027570" 0.015060701695169 0.10918274792096 "protein_coding" "Nep2" NA
"FBgn0027572" 0.000127147185842626 0.00262880224664733 "protein_coding" "CG5009" 2
"FBgn0027574" 0.315962230007136 0.716260523293707 "protein_coding" "CG5815" NA
"FBgn0027575" 0.000261196347082568 0.00472019112942069 "protein_coding" "GABA-B-R2" 5
"FBgn0027578" 0.382142759575448 0.771022138627148 "protein_coding" "Nepl21" NA
"FBgn0027579" 0.729789331176259 0.952954282902079 "protein_coding" "mino" NA
"FBgn0027580" 0.281922438725458 0.676612381596918 "protein_coding" "PCB" NA
"FBgn0027581" 0.0037299371422335 0.039848559923182 "protein_coding" "CG6191" 2
"FBgn0027582" 0.996247601348874 0.999487308163372 "protein_coding" "CG6230" NA
"FBgn0027583" 0.619384984420286 0.914951595397386 "protein_coding" "CG7601" NA
"FBgn0027584" 0.541051642803821 0.879068506085954 "protein_coding" "CG4757" NA
"FBgn0027585" 3.91155404262429e-05 0.000987025736634906 "protein_coding" "CG8740" 4
"FBgn0027586" 0.000108597867227048 0.00231498868186438 "protein_coding" "CG5867" 3
"FBgn0027587" 0.931071673512878 0.999487308163372 "protein_coding" "CG7028" NA
"FBgn0027588" 0.981850972648571 0.999487308163372 "protein_coding" "GCS2alpha" NA
"FBgn0027589" 0.316516852302934 0.717179594164602 "protein_coding" "CG1688" NA
"FBgn0027590" 0.0172589804597345 0.12138100814915 "protein_coding" "GstE12" NA
"FBgn0027592" 0.638242828276364 0.92285128725484 "protein_coding" "MED15" NA
"FBgn0027594" 0.011228368188859 0.0885558094894913 "protein_coding" "drpr" 4
"FBgn0027596" 2.31873447846543e-06 8.44405805907828e-05 "protein_coding" "Kank" 5
"FBgn0027597" 0.167963216472788 0.52582167475395 "protein_coding" "CG17712" NA
"FBgn0027598" 0.227948329743458 0.612662913657704 "protein_coding" "cindr" NA
"FBgn0027599" 0.424424841147453 0.80884202859778 "protein_coding" "CG2790" NA
"FBgn0027601" 0.0134042755298727 0.100390623486517 "protein_coding" "pdgy" NA
"FBgn0027602" 0.104296556487033 0.397912552005859 "protein_coding" "CG8611" NA
