motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0001225	154	1.25024	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0039645	2097	1.24998	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0039714	2104	1.24998	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0263706	2771	1.24989	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0266889	2891	1.24971	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0039249	2055	1.24875	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0000463	117	1.2486	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0035409	1600	1.24813	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0037028	1802	1.24805	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0032481	1217	1.24776	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0044028	2240	1.2473	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0267378	2901	1.2459	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0030263	926	1.24479	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0165.1	FBgn0052283	65	1.24432	tp
#
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034663	1501	6.1204	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010265	342	4.9551	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036825	1778	4.93787	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0086904	2550	4.7392	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0265623	2838	4.70953	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0011260	387	4.66648	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030600	960	4.66349	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0017566	543	4.62123	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0063667	2480	4.5927	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031049	1024	4.48823	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0041605	2209	4.48393	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035806	1661	4.44936	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0027539	753	4.44025	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033827	1387	4.14833	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0025366	663	3.9198	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0003942	261	3.9198	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0264492	2795	3.77182	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032002	1153	3.71892	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0003334	228	3.70797	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032919	1268	3.68039	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0029710	861	3.64809	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038914	2014	3.60224	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0259139	2569	3.57983	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032101	1170	3.50038	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037000	1798	3.50021	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0023525	621	3.4942	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035947	1669	3.49234	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039645	2097	3.48995	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039596	2094	3.48988	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039306	2063	3.48234	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0028691	821	3.48186	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030809	990	3.47361	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033302	1319	3.43011	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0260000	2598	3.4078	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0029868	879	3.39818	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032129	1173	3.39547	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010747	376	3.39171	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030836	995	3.39001	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0263968	2780	3.38428	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032897	1263	3.38426	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0004403	277	3.38417	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031099	1030	3.37867	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0000283	102	3.3109	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030510	951	3.31062	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032160	1179	3.3106	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0028841	828	3.30731	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0266356	2859	3.30478	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032615	1225	3.26153	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0267940	2924	3.25394	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030239	924	3.244	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033027	1281	3.2339	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0053306	2445	3.22758	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039532	2087	3.22226	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0050277	2284	3.22125	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032782	1246	3.21658	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0085358	2504	3.21481	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0067622	2488	3.21192	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035824	1662	3.21033	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032801	1248	3.20989	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031985	1148	3.20604	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035402	1599	3.20262	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039769	2114	3.2007	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0000557	124	3.19841	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0028992	840	3.18147	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0029155	850	3.15487	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0265575	2836	3.15009	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033744	1372	3.14608	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032726	1238	3.14467	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0262945	2745	3.1315	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0266657	2878	3.13033	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0000536	120	3.12778	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0054045	2463	3.12255	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015929	516	3.11927	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010611	374	3.11617	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031184	1044	3.11292	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0027575	761	3.11138	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0014395	453	3.10872	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035452	1608	3.10699	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038376	1961	3.08063	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0017579	546	3.0363	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039349	2071	3.02253	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032744	1240	3.01534	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010388	356	3.0076	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030060	904	2.99141	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038479	1972	2.98587	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039300	2061	2.98528	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030029	898	2.98179	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032946	1274	2.97821	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036893	1784	2.97465	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038115	1931	2.9647	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0052350	2394	2.95909	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033437	1336	2.95651	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034438	1475	2.95091	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015376	486	2.95087	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038702	1993	2.9498	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037756	1883	2.94867	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0050090	61	2.94543	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034971	1540	2.94488	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031824	1120	2.94452	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0267278	2898	2.94337	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035087	1559	2.94155	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037137	1814	2.93982	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0265784	2842	2.93918	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034743	1517	2.93553	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033169	1300	2.93485	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0040268	2169	2.9338	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0002570	182	2.93185	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0263413	2763	2.93126	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031048	1023	2.92972	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0000153	97	2.92938	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038369	1960	2.92868	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0024920	652	2.92768	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030777	19	2.92651	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037251	1825	2.92608	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031694	1100	2.92413	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015268	474	2.92383	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261794	2681	2.9193	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0086706	2545	2.91868	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0040290	2172	2.89837	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034046	1412	2.75195	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030699	975	2.74886	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037583	1863	2.56281	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0260229	2605	2.53187	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039280	2056	2.53187	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0266124	2852	2.53178	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035996	1677	2.52042	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0051029	2303	2.49291	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0050273	2283	2.48517	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0050269	2281	2.48517	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0250830	2562	2.44472	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010051	328	2.4394	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0054010	2460	2.39876	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0067783	2490	2.3804	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015222	470	2.34987	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261387	2652	2.34895	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0050411	2292	2.29444	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0028684	818	2.29344	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031910	1132	2.28516	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0012344	420	2.25569	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036053	1685	2.25489	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038082	1927	2.25457	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261243	2642	2.24562	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038739	49	2.22674	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038738	1994	2.22575	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0283535	2936	2.22558	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033377	1326	2.22033	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0040850	2196	2.21406	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034113	1426	2.21292	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0032704	1235	2.21041	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0053109	2434	2.20479	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0052230	2387	2.20244	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0026088	693	2.20004	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0028577	813	2.19503	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034047	1413	2.17691	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039085	2033	2.17376	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0266717	2884	2.16965	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031732	1105	2.14359	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035781	1659	2.14354	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038290	1947	2.14207	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0033826	1386	2.13661	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038804	2003	2.13068	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0029843	876	2.11936	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0030048	17	2.1137	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0011556	397	2.11058	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0001230	157	2.10601	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035780	1658	2.10398	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038353	1958	2.09682	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036419	1735	2.08939	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037376	1844	2.08673	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036952	1791	2.08395	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261004	2635	2.08386	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038788	2000	2.08376	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0022288	591	2.08349	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031514	1077	2.08294	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034246	1444	2.07594	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0266635	2877	2.07582	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0011555	396	2.07574	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035253	1584	2.06937	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0004919	306	2.06901	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0023495	618	2.0674	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037445	1850	2.06591	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0284251	2949	2.06375	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0022774	11	2.06322	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0267824	2922	2.05786	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0004573	287	2.05258	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015221	469	2.04807	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035461	1609	2.04197	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0004428	279	2.0396	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0051633	2344	2.03692	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036449	1739	2.0353	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0026403	12	2.03282	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0002924	203	2.03009	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0025642	677	2.02949	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0015270	475	2.02617	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0029895	884	2.02318	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0016041	521	2.02239	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035726	1652	2.02189	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038135	1932	2.01982	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0052476	2403	2.01897	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035770	1655	2.01818	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035211	1574	2.01801	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261617	2670	2.01794	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039642	58	2.01791	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0038173	1935	2.0175	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0003328	227	2.01647	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039882	2129	2.01617	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0001226	155	2.01475	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010774	378	2.01437	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034215	1439	2.01436	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0001986	166	2.01428	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034214	1438	2.01414	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0260755	2622	1.99902	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0052425	2400	1.99669	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034664	1502	1.99427	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0265705	2841	1.9927	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0035586	1624	1.98945	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0027109	733	1.9864	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0020618	570	1.98392	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0261983	2698	1.97987	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037822	1893	1.97917	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0020385	563	1.97885	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0031590	1087	1.9773	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037709	1879	1.97449	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034317	1457	1.96696	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0265081	2820	1.95999	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037360	1842	1.95952	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0063494	2477	1.95622	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0010395	357	1.95601	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034318	35	1.95366	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036302	1715	1.95348	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0040104	2156	1.95278	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0039936	2137	1.95248	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0034718	1509	1.95236	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0036516	1750	1.94745	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0037028	1802	1.94536	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0207.1	FBgn0053510	2448	1.9451	fp
