motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0031970	34	2.67268	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0003567	169	2.66577	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0032821	42	2.66485	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0028670	364	2.66295	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0033453	578	2.65434	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0031412	454	2.64133	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0038972	845	2.63131	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0036411	734	2.60314	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0214.1	FBgn0036831	65	2.58661	tp
#
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0265178	1224	69.2733	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0036341	731	59.3742	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0000567	123	53.6714	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0267084	1252	46.8012	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0036899	764	38.5486	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0033663	587	37.0894	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0284245	1276	37.0848	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0023212	295	35.3111	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0263219	1195	30.8007	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0053208	1047	29.6267	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0024288	304	29.6098	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0259108	94	29.0128	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0051091	975	28.6163	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0085241	1079	28.5115	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0010549	220	28.471	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0032191	519	26.565	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0285963	1279	26.4115	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0002531	5	25.784	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0031824	489	25.5979	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0053230	1048	24.5399	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0035244	674	24.5399	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0265187	1225	24.384	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0039756	890	24.2449	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0029608	376	23.2087	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0031414	455	22.4518	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0034897	657	22.31	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0035131	669	21.4988	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0024994	308	20.9933	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0032140	516	20.0829	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0031815	488	19.9586	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0039101	849	17.4635	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0036824	759	17.3833	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0053958	1058	17.2941	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0039075	847	17.211	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0030343	402	17.1061	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0004552	188	17.076	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0028743	365	16.4204	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0030929	432	16.2731	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0033438	575	16.1778	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0035390	680	16.0503	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0027586	21	15.7584	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0032728	539	15.7042	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0032451	39	15.4705	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0035313	676	15.363	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0053926	1057	15.3213	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0052056	1008	15.2104	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0032839	544	14.8433	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0038815	838	14.477	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0037906	802	13.9531	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0037724	796	13.9495	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0038126	814	13.1326	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0044872	946	12.9305	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0030943	433	12.8438	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0010387	216	12.6522	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0028380	356	12.15	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0266362	1241	11.8458	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0013726	239	11.4018	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0004646	193	11.18	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0286075	1282	10.8951	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0040096	79	10.5911	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0037687	794	10.4357	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0036319	63	10.2403	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0263355	1198	10.0468	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0267553	1261	9.86375	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0443.1	FBgn0003046	7	9.83323	tp
#
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0013685	238	6.63004	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036571	745	5.24998	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0052557	1025	5.24129	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0086254	1095	4.75429	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0003638	170	4.67108	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0053926	1057	4.64947	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0261854	1163	4.63893	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0260857	1141	4.54502	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0035815	704	4.52561	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036538	743	4.51869	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0028490	23	4.5173	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033905	599	4.41719	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0000261	113	4.39604	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0003567	169	4.34215	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036765	756	4.21831	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0027596	349	4.18618	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031412	454	3.9949	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030271	399	3.83028	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0086704	1105	3.82245	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0264006	1205	3.82159	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0001248	131	3.62723	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031515	462	3.61655	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036752	755	3.61612	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032721	538	3.6029	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0063649	1072	3.5798	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039625	876	3.53617	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034497	638	3.48376	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039225	853	3.47227	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0284245	1276	3.45622	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0053346	1052	3.4506	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036833	760	3.44875	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036831	65	3.44626	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033663	587	3.43634	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030218	396	3.35355	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0000084	108	3.35293	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032494	40	3.34798	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0028424	357	3.3225	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034705	644	3.30905	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030594	414	3.30005	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0260393	1133	3.28105	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0003884	171	3.26527	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0040260	914	3.25672	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0265413	1228	3.25138	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039343	75	3.23161	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0015010	249	3.22409	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030816	426	3.14634	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051075	974	3.14457	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0011746	13	3.13085	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0037850	800	3.07785	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039804	893	3.06001	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034390	629	3.05888	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032005	500	3.04595	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0028955	369	3.04231	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051233	980	3.0273	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033047	552	3.01945	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039945	904	3.01026	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0263112	1192	2.98877	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036332	730	2.96809	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0085265	1082	2.95237	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0000024	103	2.94708	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033968	602	2.93591	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0042126	937	2.91377	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038721	833	2.87347	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0037601	790	2.86097	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0284442	1277	2.85728	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0004910	198	2.85311	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0265575	1231	2.85208	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036986	770	2.84574	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0000008	102	2.84087	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036742	753	2.83137	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033980	603	2.82394	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0004228	179	2.81932	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0264907	1222	2.80273	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031406	453	2.79933	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039092	848	2.79679	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034860	655	2.76907	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051720	999	2.759	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0263504	1200	2.75885	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031970	34	2.74719	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0026570	329	2.73448	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0053126	1045	2.73306	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0035282	59	2.72183	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032684	537	2.71294	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030662	419	2.63256	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0015546	260	2.61968	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031801	486	2.5794	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0004607	9	2.56311	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0020633	282	2.54607	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036229	62	2.54101	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032668	536	2.54074	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036066	717	2.53536	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051741	1000	2.51986	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038460	825	2.4748	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032264	521	2.45786	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031936	497	2.4578	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0264699	1213	2.44277	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0028468	359	2.43718	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051792	88	2.43601	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038353	822	2.41531	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038832	839	2.40712	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033821	49	2.39926	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030836	429	2.38983	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032929	549	2.37513	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038039	810	2.37141	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036575	746	2.36547	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0267073	1251	2.36364	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0027528	339	2.36011	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0087012	1107	2.35535	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0025709	317	2.35112	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0004872	196	2.34346	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0012037	233	2.32971	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0014029	244	2.31822	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0053087	1040	2.31032	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0035607	60	2.29915	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0052379	1020	2.27668	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033826	595	2.26751	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033659	586	2.26224	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0010316	212	2.26185	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038257	818	2.26054	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0263507	1201	2.25707	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0037612	791	2.25677	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033540	580	2.25073	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031263	448	2.24254	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0001257	132	2.23785	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0262508	1175	2.21016	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032131	515	2.20647	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0046776	951	2.20233	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0260660	1140	2.19946	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030777	422	2.19068	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0043841	942	2.1901	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0030883	431	2.18282	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0003023	152	2.17479	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039207	852	2.17232	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031910	496	2.17166	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0032919	548	2.1713	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038924	843	2.16256	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0001145	129	2.1512	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0050016	954	2.14762	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039827	898	2.13632	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0033289	567	2.13364	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039290	854	2.12555	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0013770	241	2.12255	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0027575	345	2.12189	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036906	765	2.12101	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034417	633	2.11561	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0263199	1194	2.11218	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0283499	1270	2.1119	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0266346	1240	2.10827	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0002873	148	2.10765	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031876	493	2.10488	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0011676	229	2.0993	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0264987	1223	2.096	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036320	729	2.09437	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0261989	1168	2.0838	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051004	971	2.0831	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0044812	83	2.07868	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034279	623	2.07504	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038482	72	2.07409	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036272	723	2.06579	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0035264	675	2.04746	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0264895	1221	2.04316	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0034490	637	2.02922	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0003979	175	2.02505	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0039591	874	2.02373	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0262357	1172	2.02159	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0051809	1003	2.01246	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0037560	787	2.01183	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0052368	1018	2.00259	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0027585	347	1.99932	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0011297	225	1.99521	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0052279	90	1.98726	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0050026	956	1.98331	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0016675	267	1.98238	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0036716	751	1.98174	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0038756	835	1.98013	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0259984	96	1.95035	tp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0262536	1177	1.94508	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0085792	1094	1.94491	fp
/home/ellora/projects/faxdc2/ame/jaspar_insects.txt	MA0215.1	FBgn0031517	463	1.9418	fp
