"pvalue" "padj" "gene_biotype" "external_gene_name" "Cluster"
"FBgn0010228" 0.479211983271097 0.999779224862744 "protein_coding" "HmgZ" NA
"FBgn0010235" 0.400679533714796 0.999779224862744 "protein_coding" "Klc" NA
"FBgn0010238" 0.3457663784037 0.999779224862744 "protein_coding" "Lac" NA
"FBgn0010241" 0.605415988647654 0.999779224862744 "protein_coding" "Mdr50" NA
"FBgn0010246" 0.13453073765885 0.794263385504991 "protein_coding" "Myo61F" NA
"FBgn0010247" 0.750064014360329 0.999779224862744 "protein_coding" "Parp" NA
"FBgn0010263" 0.72515993772645 0.999779224862744 "protein_coding" "Rbp9" NA
"FBgn0010265" 0.0529102272545302 0.512444360432877 "protein_coding" "RpS13" NA
"FBgn0010269" 0.60733636110579 0.999779224862744 "protein_coding" "Dsor1" NA
"FBgn0010278" 0.726071861763228 0.999779224862744 "protein_coding" "Ssrp" NA
"FBgn0010280" 0.0714026653060222 0.597491527120489 "protein_coding" "Taf4" NA
"FBgn0010282" 0.336600791494862 0.999779224862744 "protein_coding" "TfIIFalpha" NA
"FBgn0010287" 0.649180771216132 0.999779224862744 "protein_coding" "Trf" NA
"FBgn0010288" 0.0312960312304089 0.384080331715267 "protein_coding" "Uch" NA
"FBgn0010292" 0.298469110093446 0.999779224862744 "protein_coding" "bys" NA
"FBgn0010300" 0.294170471622979 0.999779224862744 "protein_coding" "brat" NA
"FBgn0010303" 0.607516386197844 0.999779224862744 "protein_coding" "hep" NA
"FBgn0010309" 0.712465819053625 0.999779224862744 "protein_coding" "pigeon" NA
"FBgn0010313" 0.77821045274452 0.999779224862744 "protein_coding" "corto" NA
"FBgn0010314" 0.848494223369793 0.999779224862744 "protein_coding" "Cks30A" NA
"FBgn0010315" 0.584583634371267 0.999779224862744 "protein_coding" "CycD" NA
"FBgn0010316" 0.653102182301928 0.999779224862744 "protein_coding" "dap" NA
"FBgn0010328" 0.674737679571594 0.999779224862744 "protein_coding" "woc" NA
"FBgn0010333" 0.799417294532826 0.999779224862744 "protein_coding" "Rac1" NA
"FBgn0010339" 0.950712820409461 0.999779224862744 "protein_coding" "128up" NA
"FBgn0010340" 0.274017336911139 0.999779224862744 "protein_coding" "140up" NA
"FBgn0010341" 0.615554116203874 0.999779224862744 "protein_coding" "Cdc42" NA
"FBgn0010342" 0.794460618095958 0.999779224862744 "protein_coding" "Map60" NA
"FBgn0010348" 0.340782575814679 0.999779224862744 "protein_coding" "Arf79F" NA
"FBgn0010350" 0.634943308805796 0.999779224862744 "protein_coding" "Cds" NA
"FBgn0010352" 0.402869269581648 0.999779224862744 "protein_coding" "Nc73EF" NA
"FBgn0010355" 0.199001574162141 0.918105885338482 "protein_coding" "Taf1" NA
"FBgn0010356" 0.33390373483984 0.999779224862744 "protein_coding" "Taf5" NA
"FBgn0010358" 1.82065330057374e-36 1.94162559765631e-33 "protein_coding" "deltaTry" 2
"FBgn0010359" 3.67474500141877e-141 3.52702025236173e-137 "protein_coding" "gammaTry" 2
"FBgn0010379" 0.905086894937991 0.999779224862744 "protein_coding" "Akt1" NA
"FBgn0010380" 0.899082743957975 0.999779224862744 "protein_coding" "AP-1-2beta" NA
"FBgn0010382" 0.343789884531257 0.999779224862744 "protein_coding" "CycE" NA
"FBgn0010383" 0.665820228641393 0.999779224862744 "protein_coding" "Cyp18a1" NA
"FBgn0010385" 0.00130183381482452 0.0412376269131542 "protein_coding" "Def" 1
"FBgn0010387" 0.432234080795491 0.999779224862744 "protein_coding" "Acbp2" NA
"FBgn0010388" 0.234572106679451 0.95645389442451 "protein_coding" "Dro" NA
"FBgn0010389" 0.373383263854553 0.999779224862744 "protein_coding" "htl" NA
"FBgn0010391" 0.694124054009374 0.999779224862744 "protein_coding" "SrpRalpha" NA
"FBgn0010395" 0.291229523161202 0.999779224862744 "protein_coding" "Itgbn" NA
"FBgn0010397" 0.986594901841485 0.999779224862744 "protein_coding" "LamC" NA
"FBgn0010398" 0.772053599985246 0.999779224862744 "protein_coding" "Lrr47" NA
"FBgn0010403" 0.00461430166915227 0.108549184854224 "protein_coding" "Obp83b" NA
"FBgn0010406" 0.214159142037386 0.93687303795571 "protein_coding" "RNaseX25" NA
"FBgn0010408" 0.0161076475979826 0.257239936182092 "protein_coding" "RpS9" NA
"FBgn0010409" 0.0361022926601667 0.415008672986317 "protein_coding" "RpL18A" NA
"FBgn0010411" 0.376609154763512 0.999779224862744 "protein_coding" "RpS18" NA
"FBgn0010412" 0.198692693841377 0.918105885338482 "protein_coding" "RpS19a" NA
"FBgn0010415" 0.434985083262306 0.999779224862744 "protein_coding" "Sdc" NA
"FBgn0010416" 0.873435869143941 0.999779224862744 "protein_coding" "TH1" NA
"FBgn0010417" 0.677865220810091 0.999779224862744 "protein_coding" "Taf6" NA
"FBgn0010421" 0.976109153084384 0.999779224862744 "protein_coding" "TfIIFbeta" NA
"FBgn0010422" 0.776280804518433 0.999779224862744 "protein_coding" "TfIIS" NA
"FBgn0010423" 0.490320711071218 0.999779224862744 "protein_coding" "TpnC47D" NA
"FBgn0010424" 0.508290143109443 0.999779224862744 "protein_coding" "TpnC73F" NA
"FBgn0010425" 0.00938964426588948 0.181914306549331 "protein_coding" "epsilonTry" NA
"FBgn0010434" 0.262041002240221 0.990574848169218 "protein_coding" "cora" NA
"FBgn0010435" 0.192094040942976 0.908805067084511 "protein_coding" "emp" NA
"FBgn0010438" 0.8310371907482 0.999779224862744 "protein_coding" "mtSSB" NA
"FBgn0010441" 0.751631438732095 0.999779224862744 "protein_coding" "pll" NA
"FBgn0010452" 0.00113729892502252 0.0387084931998799 "protein_coding" "trn" NA
"FBgn0010453" 0.210345576423233 0.933291065138987 "protein_coding" "Wnt4" NA
"FBgn0010470" 0.00301335824262599 0.0775394434657486 "protein_coding" "Fkbp14" NA
"FBgn0010473" 0.595306941760856 0.999779224862744 "protein_coding" "tutl" NA
"FBgn0010482" 0.88655321437089 0.999779224862744 "protein_coding" "l(2)01289" NA
"FBgn0010488" 0.770529816005714 0.999779224862744 "protein_coding" "NAT1" NA
"FBgn0010497" 0.468551512834751 0.999779224862744 "protein_coding" "dmGlut" NA
"FBgn0010501" 0.0784786155171997 0.623541185210333 "protein_coding" "Dcp-1" NA
"FBgn0010504" 0.451713988733475 0.999779224862744 "protein_coding" "kermit" NA
"FBgn0010516" 0.298669734643728 0.999779224862744 "protein_coding" "wal" NA
"FBgn0010520" 0.213731302437672 0.935854489414589 "protein_coding" "Bka" NA
"FBgn0010531" 0.69935163761235 0.999779224862744 "protein_coding" "Ccs" NA
"FBgn0010548" 0.0674932547146475 0.582030780549134 "protein_coding" "Aldh-III" NA
"FBgn0010549" 0.802100433667243 0.999779224862744 "protein_coding" "l(2)03659" NA
"FBgn0010551" 0.420774037479013 0.999779224862744 "protein_coding" "Phb2" NA
"FBgn0010583" 0.576926844851211 0.999779224862744 "protein_coding" "dock" NA
"FBgn0010590" 0.224254489960289 0.944285063764529 "protein_coding" "Prosbeta1" NA
"FBgn0010591" 0.217513884670589 0.941252599219257 "protein_coding" "Sply" NA
"FBgn0010602" 0.207518428252397 0.929998677335831 "protein_coding" "lwr" NA
"FBgn0010607" 0.904330252859719 0.999779224862744 "protein_coding" "l(2)05714" NA
"FBgn0010611" 0.371899119516918 0.999779224862744 "protein_coding" "Hmgs" NA
"FBgn0010612" 0.0751543703690364 0.612229259732925 "protein_coding" "ATPsynG" NA
"FBgn0010620" 0.0107083432403177 0.199183485311181 "protein_coding" "CG10939" NA
"FBgn0010621" 0.279528274305997 0.999779224862744 "protein_coding" "CCT5" NA
"FBgn0010622" 0.455658821373877 0.999779224862744 "protein_coding" "DCTN3-p24" NA
"FBgn0010638" 0.462083266168058 0.999779224862744 "protein_coding" "Sec61beta" NA
"FBgn0010651" 0.429857809352937 0.999779224862744 "protein_coding" "MFS14" NA
"FBgn0010660" 0.649509296377326 0.999779224862744 "protein_coding" "Nup214" NA
"FBgn0010741" 0.306501482513569 0.999779224862744 "protein_coding" "Pfdn2" NA
"FBgn0010747" 0.985712835567689 0.999779224862744 "protein_coding" "Srp54k" NA
"FBgn0010750" 0.614679683479073 0.999779224862744 "protein_coding" "atms" NA
"FBgn0010762" 0.947340370852691 0.999779224862744 "protein_coding" "simj" NA
"FBgn0010768" 0.435096793113853 0.999779224862744 "protein_coding" "sqz" NA
"FBgn0010770" 0.408907794197132 0.999779224862744 "protein_coding" "ppan" NA
"FBgn0010772" 0.250137132443803 0.980332313008319 "protein_coding" "Xe7" NA
"FBgn0010774" 0.179538658310549 0.892855980551633 "protein_coding" "Ref1" NA
"FBgn0010786" 0.855312412146795 0.999779224862744 "protein_coding" "l(3)02640" NA
"FBgn0010803" 0.134721899520955 0.794263385504991 "protein_coding" "TrpRS" NA
"FBgn0010808" 0.936284630301327 0.999779224862744 "protein_coding" "Chchd3" NA
"FBgn0010812" 0.744409949432818 0.999779224862744 "protein_coding" "unc-45" NA
"FBgn0010825" 0.511427815452672 0.999779224862744 "protein_coding" "Gug" NA
"FBgn0010830" 0.576819922547662 0.999779224862744 "protein_coding" "l(3)04053" NA
"FBgn0010877" 0.732156024088656 0.999779224862744 "protein_coding" "l(3)05822" NA
"FBgn0010894" 0.867556725044457 0.999779224862744 "protein_coding" "sinu" NA
"FBgn0010905" 0.425017427719182 0.999779224862744 "protein_coding" "Spn" NA
"FBgn0010909" 0.452336531834824 0.999779224862744 "protein_coding" "msn" NA
"FBgn0010926" 0.91112274480578 0.999779224862744 "protein_coding" "l(3)07882" NA
"FBgn0011016" 0.18238283483402 0.897237544201395 "protein_coding" "SsRbeta" NA
"FBgn0011020" 0.963619280305405 0.999779224862744 "protein_coding" "Sas-4" NA
"FBgn0011202" 0.230427643090073 0.948577678254519 "protein_coding" "dia" NA
"FBgn0011204" 0.946707459686816 0.999779224862744 "protein_coding" "cue" NA
"FBgn0011205" 0.117959477227163 0.759051516421137 "protein_coding" "fbl" NA
"FBgn0011206" 0.0430750150306752 0.459509310822331 "protein_coding" "bol" NA
"FBgn0011207" 0.443630174943074 0.999779224862744 "protein_coding" "pelo" NA
"FBgn0011211" 0.326991940720937 0.999779224862744 "protein_coding" "blw" NA
"FBgn0011217" 0.531404276491208 0.999779224862744 "protein_coding" "eff" NA
"FBgn0011224" 0.619341328613679 0.999779224862744 "protein_coding" "heph" NA
"FBgn0011225" 0.89568303319285 0.999779224862744 "protein_coding" "jar" NA
"FBgn0011227" 0.271810546683741 0.999779224862744 "protein_coding" "ox" NA
"FBgn0011230" 0.610761808181722 0.999779224862744 "protein_coding" "poe" NA
"FBgn0011232" 0.948889179568485 0.999779224862744 "protein_coding" "scat" NA
"FBgn0011236" 0.812268216069569 0.999779224862744 "protein_coding" "ken" NA
"FBgn0011259" 0.707055491630506 0.999779224862744 "protein_coding" "Sema1a" NA
"FBgn0011260" 0.400862059125139 0.999779224862744 "protein_coding" "Sema2a" NA
"FBgn0011272" 0.0593755421080434 0.545608201003343 "protein_coding" "RpL13" NA
"FBgn0011274" 0.500423871852134 0.999779224862744 "protein_coding" "Dif" NA
"FBgn0011284" 0.0374593917631107 0.423937569095412 "protein_coding" "RpS4" NA
"FBgn0011286" 0.709853827170825 0.999779224862744 "protein_coding" "RyR" NA
"FBgn0011289" 0.998925355351917 0.999779224862744 "protein_coding" "TfIIA-L" NA
"FBgn0011290" 0.744867193780979 0.999779224862744 "protein_coding" "Taf12" NA
"FBgn0011291" 0.606276913700513 0.999779224862744 "protein_coding" "Taf11" NA
"FBgn0011296" 0.394503343934994 0.999779224862744 "protein_coding" "l(2)efl" NA
"FBgn0011297" 0.997017630479116 0.999779224862744 "protein_coding" "Alg3" NA
"FBgn0011300" 0.754837892330425 0.999779224862744 "protein_coding" "babo" NA
"FBgn0011305" 0.891223965817511 0.999779224862744 "protein_coding" "Rsf1" NA
"FBgn0011327" 0.386371146851713 0.999779224862744 "protein_coding" "Uch-L5" NA
"FBgn0011335" 0.274025909356246 0.999779224862744 "protein_coding" "vers" NA
"FBgn0011336" 0.687434657696356 0.999779224862744 "protein_coding" "Stt3B" NA
"FBgn0011361" 0.424276982721632 0.999779224862744 "protein_coding" "ND-ACP" NA
"FBgn0011455" 0.631088747326914 0.999779224862744 "protein_coding" "ND-SGDH" NA
"FBgn0011474" 0.478197138629817 0.999779224862744 "protein_coding" "PR-Set7" NA
"FBgn0011476" 0.98371487654375 0.999779224862744 "protein_coding" "l(3)neo43" NA
"FBgn0011481" 0.492510867888497 0.999779224862744 "protein_coding" "Ssdp" NA
"FBgn0011509" 0.588389533303475 0.999779224862744 "protein_coding" "SrpRbeta" NA
"FBgn0011554" 0.051965679621869 0.506362023361116 "protein_coding" "etaTry" NA
"FBgn0011555" 0.115966224346091 0.755882948005117 "protein_coding" "thetaTry" NA
"FBgn0011556" 0.137219164894178 0.799928153116833 "protein_coding" "zetaTry" NA
"FBgn0011566" 0.466199979346836 0.999779224862744 "protein_coding" "Smyd3" NA
"FBgn0011570" 0.72567191171179 0.999779224862744 "protein_coding" "cpb" NA
"FBgn0011573" 0.845067852993642 0.999779224862744 "protein_coding" "Cdc37" NA
"FBgn0011576" 0.00142592417905969 0.0438992278456772 "protein_coding" "Cyp4d2" 1
"FBgn0011584" 0.866752689069804 0.999779224862744 "protein_coding" "Trp1" NA
"FBgn0011586" 0.757333839426927 0.999779224862744 "protein_coding" "e(r)" NA
"FBgn0011589" 0.608857587993435 0.999779224862744 "protein_coding" "Elk" NA
"FBgn0011591" 0.334796721915967 0.999779224862744 "protein_coding" "fng" NA
"FBgn0011592" 0.926148500408457 0.999779224862744 "protein_coding" "fra" NA
"FBgn0011603" 0.4247631997696 0.999779224862744 "protein_coding" "ine" NA
"FBgn0011604" 0.694474522432797 0.999779224862744 "protein_coding" "Iswi" NA
"FBgn0011606" 0.568769026419264 0.999779224862744 "protein_coding" "Klp3A" NA
"FBgn0011638" 0.782758004480988 0.999779224862744 "protein_coding" "La" NA
"FBgn0011640" 0.345626067956856 0.999779224862744 "protein_coding" "lark" NA
"FBgn0011642" 0.927059153307632 0.999779224862744 "protein_coding" "Zyx" NA
"FBgn0011648" 0.19072942038629 0.908805067084511 "protein_coding" "Mad" NA
"FBgn0011655" 0.693578204040747 0.999779224862744 "protein_coding" "Med" NA
"FBgn0011656" 0.427903241194199 0.999779224862744 "protein_coding" "Mef2" NA
"FBgn0011659" 0.644989690812754 0.999779224862744 "protein_coding" "Mlh1" NA
"FBgn0011660" 0.898424229526282 0.999779224862744 "protein_coding" "Pms2" NA
"FBgn0011661" 0.859122805265045 0.999779224862744 "protein_coding" "Moe" NA
"FBgn0011666" 0.648816233990725 0.999779224862744 "protein_coding" "msi" NA
"FBgn0011672" 0.525640482501342 0.999779224862744 "protein_coding" "Mvl" NA
"FBgn0011674" 0.321123201788474 0.999779224862744 "protein_coding" "insc" NA
"FBgn0011676" 0.0413547145064882 0.449675269029842 "protein_coding" "Nos" NA
"FBgn0011692" 0.627122799738543 0.999779224862744 "protein_coding" "pav" NA
"FBgn0011695" 0.0222985268118841 0.315974361018556 "protein_coding" "EbpIII" NA
"FBgn0011703" 0.858190724742046 0.999779224862744 "protein_coding" "RnrL" NA
"FBgn0011704" 0.18663224407792 0.905954863820943 "protein_coding" "RnrS" NA
"FBgn0011705" 0.138889776797774 0.80413291460873 "protein_coding" "rost" NA
"FBgn0011706" 0.546705301038243 0.999779224862744 "protein_coding" "rpr" NA
"FBgn0011708" 0.150472507849147 0.833873804331243 "protein_coding" "Syx5" NA
"FBgn0011710" 0.565442919846433 0.999779224862744 "protein_coding" "Sep1" NA
"FBgn0011715" 0.178846656070324 0.892591293142709 "protein_coding" "Snr1" NA
"FBgn0011722" 0.132855011547023 0.791727674235912 "protein_coding" "Tig" NA
"FBgn0011723" 0.393354859583171 0.999779224862744 "protein_coding" "byn" NA
"FBgn0011725" 0.986788598423813 0.999779224862744 "protein_coding" "twin" NA
"FBgn0011726" 0.59303050241664 0.999779224862744 "protein_coding" "tsr" NA
"FBgn0011737" 0.397397204685788 0.999779224862744 "protein_coding" "Wee1" NA
"FBgn0011739" 0.0234827335863482 0.324963587026256 "protein_coding" "wts" NA
"FBgn0011740" 0.469733773394449 0.999779224862744 "protein_coding" "alpha-Man-IIa" NA
"FBgn0011741" 0.594765491835916 0.999779224862744 "protein_coding" "Arp6" NA
"FBgn0011742" 0.984651006588745 0.999779224862744 "protein_coding" "Arp2" NA
"FBgn0011745" 0.505157366055502 0.999779224862744 "protein_coding" "Arp1" NA
"FBgn0011746" 0.252654261181968 0.980356153331511 "protein_coding" "ana" NA
"FBgn0011747" 0.522757694866329 0.999779224862744 "protein_coding" "Ank" NA
"FBgn0011754" 0.0653680802920968 0.574019061887964 "protein_coding" "PhKgamma" NA
"FBgn0011760" 0.552712562222736 0.999779224862744 "protein_coding" "ctp" NA
"FBgn0011762" 0.598832522096127 0.999779224862744 "protein_coding" "DNApol-alpha50" NA
"FBgn0011763" 0.272752577691078 0.999779224862744 "protein_coding" "Dp" NA
"FBgn0011766" 0.768722963777892 0.999779224862744 "protein_coding" "E2f1" NA
"FBgn0011768" 0.849132796982015 0.999779224862744 "protein_coding" "Fdh" NA
"FBgn0011769" 0.220072109893819 0.942140120132491 "protein_coding" "Fdx1" NA
"FBgn0011770" 0.996734765711474 0.999779224862744 "protein_coding" "Gip" NA
"FBgn0011771" 0.594569047193394 0.999779224862744 "protein_coding" "Hem" NA
"FBgn0011774" 0.132564045090278 0.791727674235912 "protein_coding" "Irbp" NA
"FBgn0011785" 0.898806276682986 0.999779224862744 "protein_coding" "BRWD3" NA
"FBgn0011787" 0.637767418161376 0.999779224862744 "protein_coding" "mRpL12" NA
"FBgn0011802" 0.498743302294664 0.999779224862744 "protein_coding" "Gem3" NA
"FBgn0011817" 0.718855459168951 0.999779224862744 "protein_coding" "nmo" NA
"FBgn0011818" 0.420915958790258 0.999779224862744 "protein_coding" "oaf" NA
"FBgn0011822" 0.525003935497555 0.999779224862744 "protein_coding" "Pgcl" NA
"FBgn0011824" 0.0116599710063257 0.21115547494097 "protein_coding" "CG4038" NA
"FBgn0011826" 0.578335762010067 0.999779224862744 "protein_coding" "Pp2B-14D" NA
"FBgn0011828" 0.862452694760498 0.999779224862744 "protein_coding" "Pxn" NA
"FBgn0011829" 0.834684291740678 0.999779224862744 "protein_coding" "Ret" NA
"FBgn0011834" 4.91861118845055e-25 2.62271278815269e-22 "protein_coding" "Ser6" 1
"FBgn0011836" 0.897601709382006 0.999779224862744 "protein_coding" "Taf2" NA
"FBgn0011837" 0.639718023576196 0.999779224862744 "protein_coding" "Tis11" NA
"FBgn0012034" 0.977082396683494 0.999779224862744 "protein_coding" "AcCoAS" NA
"FBgn0012036" 0.148985267949652 0.828962667698991 "protein_coding" "Aldh" NA
"FBgn0012037" 0.000614792765469129 0.0236031238518908 "protein_coding" "Ance" NA
"FBgn0012051" 0.726586186145998 0.999779224862744 "protein_coding" "CalpA" NA
"FBgn0012058" 0.877517697864959 0.999779224862744 "protein_coding" "Cdc27" NA
"FBgn0012344" 0.442471389145058 0.999779224862744 "protein_coding" "Dh44" NA
"FBgn0013263" 0.723225801117293 0.999779224862744 "protein_coding" "Trl" NA
"FBgn0013269" 0.192527372461206 0.908805067084511 "protein_coding" "Fkbp39" NA
"FBgn0013272" 0.122501482258071 0.772008684644103 "protein_coding" "Gp150" NA
"FBgn0013275" 0.469785863644643 0.999779224862744 "protein_coding" "Hsp70Aa" NA
"FBgn0013276" 0.611784532272739 0.999779224862744 "protein_coding" "Hsp70Ab" NA
"FBgn0013277" 1.8865217008403e-14 6.96416741717893e-12 "protein_coding" "Hsp70Ba" 1
"FBgn0013278" 0.141355979909586 0.811164399310903 "protein_coding" "Hsp70Bb" NA
"FBgn0013279" 0.372007332494191 0.999779224862744 "protein_coding" "Hsp70Bc" NA
"FBgn0013303" 0.799803219018917 0.999779224862744 "protein_coding" "Nca" NA
"FBgn0013305" 0.866744926439228 0.999779224862744 "protein_coding" "Nmda1" NA
"FBgn0013307" 0.0976306623148657 0.70682404154656 "protein_coding" "Odc1" NA
"FBgn0013323" 0.0031957689089408 0.0809956605968883 "protein_coding" "Ptth" 2
"FBgn0013325" 0.0801893461842188 0.631100102749832 "protein_coding" "RpL11" NA
"FBgn0013334" 0.659092865474884 0.999779224862744 "protein_coding" "Sap47" NA
"FBgn0013342" 0.956601335216441 0.999779224862744 "protein_coding" "nSyb" NA
"FBgn0013343" 0.432055325785871 0.999779224862744 "protein_coding" "Syx1A" NA
"FBgn0013347" 0.6843583822784 0.999779224862744 "protein_coding" "TfIIA-S" NA
"FBgn0013432" 0.0126802938982635 0.22249627209421 "protein_coding" "bcn92" NA
"FBgn0013435" 0.223019624186395 0.942140120132491 "protein_coding" "Cdc2rk" NA
"FBgn0013467" 0.507135726432739 0.999779224862744 "protein_coding" "igl" NA
"FBgn0013469" 0.883592717988556 0.999779224862744 "protein_coding" "klu" NA
"FBgn0013531" 0.907648708581403 0.999779224862744 "protein_coding" "MED20" NA
"FBgn0013548" 0.716616140853167 0.999779224862744 "protein_coding" "l(2)dtl" NA
"FBgn0013563" 0.983551915357346 0.999779224862744 "protein_coding" "Pex1" NA
"FBgn0013576" 0.191383323342633 0.908805067084511 "protein_coding" "mtd" NA
"FBgn0013672" 0.569088435894688 0.999779224862744 "protein_coding" "mt:ATPase6" NA
"FBgn0013674" 0.456214435174512 0.999779224862744 "protein_coding" "mt:CoI" NA
"FBgn0013675" 0.325048221889448 0.999779224862744 "protein_coding" "mt:CoII" NA
"FBgn0013678" 0.0194032733987627 0.288285786503598 "protein_coding" "mt:Cyt-b" NA
"FBgn0013679" 0.0998713058906153 0.712909259796233 "protein_coding" "mt:ND1" NA
"FBgn0013680" 0.692271897397715 0.999779224862744 "protein_coding" "mt:ND2" NA
"FBgn0013681" 6.74843368735768e-05 0.00404821665820369 "protein_coding" "mt:ND3" 2
"FBgn0013683" 0.901457344666002 0.999779224862744 "protein_coding" "mt:ND4L" NA
"FBgn0013684" 0.0641724758298325 0.568088955149812 "protein_coding" "mt:ND5" NA
"FBgn0013685" 0.0173691701328641 0.269385223362653 "protein_coding" "mt:ND6" NA
"FBgn0013717" 0.395149788632584 0.999779224862744 "protein_coding" "not" NA
"FBgn0013718" 0.863043243438019 0.999779224862744 "protein_coding" "nuf" NA
"FBgn0013720" 0.575227298117595 0.999779224862744 "protein_coding" "pck" NA
"FBgn0013726" 0.392960798726998 0.999779224862744 "protein_coding" "pnut" NA
"FBgn0013732" 0.467684811732853 0.999779224862744 "protein_coding" "sced" NA
"FBgn0013733" 0.369834112945918 0.999779224862744 "protein_coding" "shot" NA
"FBgn0013746" 0.894445568281762 0.999779224862744 "protein_coding" "alien" NA
"FBgn0013749" 0.0780420356738442 0.62326886841889 "protein_coding" "Arf102F" NA
"FBgn0013750" 0.189883380310003 0.908805067084511 "protein_coding" "Arf51F" NA
"FBgn0013753" 0.613335285471639 0.999779224862744 "protein_coding" "Bgb" NA
"FBgn0013756" 0.941920857146815 0.999779224862744 "protein_coding" "Mtor" NA
"FBgn0013759" 0.522801260298974 0.999779224862744 "protein_coding" "CASK" NA
"FBgn0013762" 0.838958572949349 0.999779224862744 "protein_coding" "Cdk5" NA
"FBgn0013763" 0.496994881188288 0.999779224862744 "protein_coding" "Idgf6" NA
"FBgn0013764" 0.718126987784639 0.999779224862744 "protein_coding" "Chi" NA
"FBgn0013765" 0.828081717064721 0.999779224862744 "protein_coding" "cnn" NA
"FBgn0013770" 0.483526034226012 0.999779224862744 "protein_coding" "Cp1" NA
"FBgn0013771" 0.474604096152826 0.999779224862744 "protein_coding" "Cyp6a9" NA
"FBgn0013772" 0.246240336074484 0.972700860051464 "protein_coding" "Cyp6a8" NA
"FBgn0013773" 0.276634507538472 0.999779224862744 "protein_coding" "Cyp6a22" NA
"FBgn0013799" 0.962209551936165 0.999779224862744 "protein_coding" "Deaf1" NA
"FBgn0013811" 0.108415080231226 0.735384114372882 "protein_coding" "Dhc62B" NA
"FBgn0013949" 0.675609760917778 0.999779224862744 "protein_coding" "Elal" NA
"FBgn0013953" 0.49574488916921 0.999779224862744 "protein_coding" "Esp" NA
"FBgn0013954" 0.730825828142161 0.999779224862744 "protein_coding" "Fkbp12" NA
"FBgn0013972" 0.785633152477138 0.999779224862744 "protein_coding" "Gycalpha99B" NA
"FBgn0013973" 0.655281047769209 0.999779224862744 "protein_coding" "Gycbeta100B" NA
"FBgn0013981" 0.117668496539377 0.759051516421137 "protein_coding" "His4r" NA
"FBgn0013983" 0.522666213205657 0.999779224862744 "protein_coding" "imd" NA
"FBgn0013987" 0.471193810666597 0.999779224862744 "protein_coding" "MAPk-Ak2" NA
"FBgn0013995" 0.00192907469843209 0.0547788726495598 "protein_coding" "Calx" NA
"FBgn0013997" 0.463267464302303 0.999779224862744 "protein_coding" "Nrx-IV" NA
"FBgn0014000" 0.726219667600577 0.999779224862744 "protein_coding" "Hf" NA
"FBgn0014002" 0.928665818448149 0.999779224862744 NA NA NA
"FBgn0014006" 0.92426435736798 0.999779224862744 "protein_coding" "Ask1" NA
"FBgn0014007" 0.137377148026366 0.799928153116833 "protein_coding" "Ptp69D" NA
"FBgn0014009" 0.586819143851334 0.999779224862744 "protein_coding" "Rab2" NA
"FBgn0014010" 0.480230534325264 0.999779224862744 "protein_coding" "Rab5" NA
"FBgn0014011" 1.47510084780606e-05 0.00117008412704484 "protein_coding" "Rac2" NA
"FBgn0014018" 0.811651941565026 0.999779224862744 "protein_coding" "Rel" NA
"FBgn0014020" 0.952589732469171 0.999779224862744 "protein_coding" "Rho1" NA
"FBgn0014022" 0.657258938054618 0.999779224862744 "protein_coding" "Rlb1" NA
"FBgn0014023" 0.644773898834668 0.999779224862744 "protein_coding" "mRpL47" NA
"FBgn0014024" 0.838365566536815 0.999779224862744 "protein_coding" "Rnp4F" NA
"FBgn0014026" 0.0556778780770322 0.524181058812657 "protein_coding" "RpL7A" NA
"FBgn0014028" 0.697242931732753 0.999779224862744 "protein_coding" "SdhB" NA
"FBgn0014029" 0.68427374001947 0.999779224862744 "protein_coding" "Sep2" NA
"FBgn0014031" 0.0700822179023302 0.594213010094139 "protein_coding" "Spat" NA
"FBgn0014032" 0.628570554180612 0.999779224862744 "protein_coding" "Sptr" NA
"FBgn0014033" 0.904293420954876 0.999779224862744 "protein_coding" "Sr-CI" NA
"FBgn0014037" 0.248664363985674 0.976946608896641 "protein_coding" "Su(Tpl)" NA
"FBgn0014073" 0.887193880341481 0.999779224862744 "protein_coding" "Tie" NA
"FBgn0014075" 0.64540092299976 0.999779224862744 "protein_coding" "Uggt" NA
"FBgn0014092" 0.856767582353742 0.999779224862744 "protein_coding" "CG4278" NA
"FBgn0014127" 0.703113843284343 0.999779224862744 "protein_coding" "barr" NA
"FBgn0014133" 0.284870774030461 0.999779224862744 "protein_coding" "bif" NA
"FBgn0014135" 0.00959613680809364 0.184576595358883 "protein_coding" "bnl" NA
"FBgn0014141" 0.00502885231414993 0.115748020410578 "protein_coding" "cher" NA
"FBgn0014143" 0.632510908803594 0.999779224862744 "protein_coding" "croc" NA
"FBgn0014163" 0.84578665922819 0.999779224862744 "protein_coding" "fax" NA
"FBgn0014184" 0.972316625443011 0.999779224862744 "protein_coding" "Oda" NA
"FBgn0014189" 0.602104499382695 0.999779224862744 "protein_coding" "Hel25E" NA
"FBgn0014269" 0.539172831434747 0.999779224862744 "protein_coding" "prod" NA
"FBgn0014340" 0.81258320670868 0.999779224862744 "protein_coding" "mof" NA
"FBgn0014342" 0.928117676078614 0.999779224862744 "protein_coding" "mia" NA
"FBgn0014343" 0.0528174398131711 0.512062411441228 "protein_coding" "mirr" NA
"FBgn0014366" 0.829701770917745 0.999779224862744 "protein_coding" "noi" NA
